date,time,lon,lat
01/01/2015,13:00,-122.43290808402901,37.74728857936471
01/01/2015,02:00,-122.410488829308,37.765605863870505
01/01/2015,00:01,-122.41354725806102,37.7882780954363
01/01/2015,03:00,-122.39241123985201,37.7273371737416
01/01/2015,14:00,-122.423682814338,37.796204620956395
01/01/2015,17:40,-122.40391914835699,37.7871160984672
01/01/2015,14:57,-122.434458952027,37.7749467149799
01/01/2015,17:00,-122.381868107618,37.727972742563
01/01/2015,02:00,-122.43138454828899,37.7767584601298
01/01/2015,13:00,-122.42253647830601,37.7787958771466
01/01/2016,11:00,-122.44395352061869,37.79696701593733
01/01/2016,11:50,-122.42164447844698,37.74299701440755
01/01/2016,01:30,-122.39548121702282,37.78809255642653
01/01/2016,18:00,-122.41161507540771,37.78316141093946
01/01/2016,00:01,-122.37839225753359,37.732331246437795
01/01/2016,09:00,-122.45477963335027,37.71314787653904
01/01/2016,22:30,-122.43644744105431,37.72378861089441
01/01/2017,16:00,-122.41076876634321,37.78321451900128
01/01/2017,18:00,-122.41639994228215,37.79851990443926
01/01/2017,00:12,-122.4516264031106,37.71480791275168
01/01/2017,04:00,-122.46953362386122,37.739631201930116
01/01/2017,15:00,-122.4410491634251,37.72334203932874
01/01/2017,10:30,-122.40849946310206,37.756054101140776
01/01/2017,02:30,-122.50454191809686,37.77255807516935
01/01/2018,12:00,-122.40475255896236,37.76725619810644
01/01/2018,18:00,-122.43049479539259,37.76434185816322
01/01/2018,12:00,-122.387923622647,37.76372692227847
01/01/2018,17:00,-122.40256452963872,37.76478085895779
01/01/2018,10:00,-122.38793080183999,37.72472995592325
01/01/2018,18:00,-122.43019358714416,37.77495076795749
01/01/2018,20:15,-122.4390883989964,37.77292089533813
01/01/2018,20:00,-122.3955132648877,37.75361785314469
01/02/2003,15:00,-122.42325992746001,37.7571727207066
01/02/2003,23:30,-122.47356435268298,37.774925380820896
01/02/2003,18:00,-122.462212868145,37.7252659069583
01/02/2003,01:30,-122.50404933115601,37.764258269268
01/02/2003,14:00,-122.390346724718,37.7345993533791
01/02/2003,06:00,-122.40356437100901,37.747761310356005
01/02/2003,11:20,-122.43897097681001,37.7155763465469
01/02/2003,08:45,-122.425000578162,37.7785384965829
01/02/2003,12:23,-122.42224263142401,37.74473055186
01/02/2003,12:00,-122.414017542167,37.7112967864555
01/02/2003,21:00,-122.47084182258301,37.774996767140706
01/02/2003,20:30,-122.436346183084,37.7766206294434
01/02/2003,20:00,-122.38628068833,37.7378344818347
01/02/2003,22:45,-122.433745069814,37.759356432755
01/02/2004,08:00,-122.43282361292101,37.760618201641
01/02/2004,00:01,-122.43393782923401,37.7935046331695
01/02/2004,22:00,-122.403881908842,37.7228936730541
01/02/2004,23:00,-122.40268606451299,37.7984277959861
01/02/2004,19:00,-122.43563003618999,37.7550735710854
01/02/2004,17:00,-122.480582757517,37.774552557284395
01/02/2004,23:00,-122.43146069179599,37.7261647807347
01/02/2004,15:00,-122.47200755690001,37.7166731148325
01/02/2005,13:25,-122.469738991974,37.715188066657
01/02/2005,10:00,-122.44276443675,37.7868478510266
01/02/2005,18:27,-122.411578407754,37.754203787109795
01/02/2005,20:30,-122.49322583014201,37.747885810774996
01/02/2005,17:00,-122.478056081498,37.7625691165641
01/02/2005,14:15,-122.49718034191099,37.7747673287167
01/02/2005,17:30,-122.41377130481001,37.7493045778704
01/02/2005,17:00,-122.449433061514,37.7631991763583
01/02/2005,20:30,-122.407767261253,37.7484240251983
01/02/2005,22:00,-122.44771191963301,37.7134451158046
01/02/2005,13:00,-122.418153513403,37.803136031227204
01/02/2005,21:30,-122.44986927213999,37.7616585740914
01/02/2005,07:00,-122.41303408047101,37.7667928554141
01/02/2005,10:00,-122.44276443675,37.7868478510266
01/02/2005,16:00,-122.432683166148,37.7152742244526
01/02/2005,20:00,-122.406732458883,37.7332688000229
01/02/2005,18:45,-122.400146296877,37.7597930214122
01/02/2005,14:15,-122.436951568181,37.7959477607175
01/02/2005,21:00,-122.425186870939,37.803662940810106
01/02/2005,20:30,-122.44584029752899,37.736459164985796
01/02/2006,09:00,-122.425354795555,37.7883091562526
01/02/2006,02:00,-122.418262236032,37.7610817998691
01/02/2006,17:00,-122.420564122317,37.8066567824467
01/02/2006,09:00,-122.38997984908501,37.733521608374296
01/02/2006,12:06,-122.470169895017,37.7587579225261
01/02/2006,12:01,-122.500587841632,37.75312206134
01/02/2006,11:55,-122.43295553230101,37.7633958260603
01/02/2006,10:00,-122.434011371784,37.797764263918
01/02/2007,09:00,-122.484852300285,37.716703424112
01/02/2007,13:30,-122.42199472282101,37.776106545006705
01/02/2007,17:41,-122.416631183915,37.7223249527956
01/02/2007,15:00,-122.469546792005,37.753565035114704
01/02/2007,22:30,-122.416872883664,37.758764020113205
01/02/2007,01:00,-122.418448186101,37.7522391652625
01/02/2007,16:00,-122.42697633331801,37.7646648228018
01/02/2008,14:30,-122.391800296943,37.7316450604526
01/02/2008,08:30,-122.467086860688,37.77522318467621
01/02/2008,08:35,-122.404638722617,37.719320723146
01/02/2008,19:20,-122.449076155623,37.7668722418812
01/02/2008,08:15,-122.487285753235,37.7856469743674
01/02/2008,07:20,-122.452255448643,37.782761527626796
01/02/2008,10:00,-122.400519478754,37.762966316699
01/02/2008,19:00,-122.437985362628,37.7087981055096
01/02/2008,15:50,-122.476506291979,37.716116095303505
01/02/2008,23:00,-122.44286942181299,37.764930777693294
01/02/2008,20:00,-122.41059916476802,37.74592801661179
01/02/2009,22:30,-122.397816589532,37.784668065393795
01/02/2009,18:00,-122.403678112414,37.797297202947895
01/02/2009,19:00,-122.43908866950899,37.7634139962541
01/02/2009,19:30,-122.414996719991,37.7874530734464
01/02/2009,13:30,-122.45684424492599,37.7089054042414
01/02/2009,11:30,-122.410488829308,37.765605863870505
01/02/2009,19:45,-122.42223579218901,37.767802082596205
01/02/2009,22:00,-122.397814506334,37.7821372491619
01/02/2009,16:00,-122.424172728253,37.7994834789614
01/02/2009,16:00,-122.409702005184,37.8070069069938
01/02/2009,10:00,-122.43209954945101,37.7538236284346
01/02/2009,11:30,-122.434545854423,37.756093669441206
01/02/2010,21:00,-122.437438118789,37.72371738298121
01/02/2010,21:30,-122.419978651361,37.7601885649193
01/02/2010,02:35,-122.414615262229,37.784689282473
01/02/2010,11:00,-122.427363948768,37.7200534264434
01/02/2010,20:00,-122.508402278589,37.7794563793355
01/02/2010,17:00,-122.421200855641,37.7617789684305
01/02/2010,19:45,-122.43019358714399,37.7749507679575
01/02/2010,09:00,-122.40320890760701,37.773049640029996
01/02/2010,23:00,-122.44094824149401,37.7258203615562
01/02/2010,23:00,-122.41142602410801,37.7526019706042
01/02/2011,16:00,-122.43881090909201,37.7538270549227
01/02/2011,06:00,-122.414619686906,37.785583058846996
01/02/2012,17:10,-122.39860252800301,37.716040223178
01/02/2012,15:00,-122.430967919367,37.7563637738131
01/02/2012,19:00,-122.505117314946,37.7642126361601
01/02/2012,04:30,-122.41907786565399,37.7675080444155
01/02/2012,07:00,-122.436102868825,37.7600036963355
01/02/2012,18:00,-122.4233697928,37.726516893292604
01/02/2012,15:00,-122.415464372874,37.7669370292874
01/02/2012,23:00,-122.402627728365,37.7213093668826
01/02/2012,07:20,-122.448848459098,37.781525632081795
01/02/2012,13:30,-122.431571409363,37.7693057403579
01/02/2012,17:00,-122.45038981844601,37.7832884743462
01/02/2012,18:00,-122.476694618875,37.772911610721394
01/02/2012,13:00,-122.46939147051901,37.7620323126552
01/02/2012,10:00,-122.412297078167,37.7911678610339
01/02/2012,23:00,-122.46815833825501,37.775172337204204
01/02/2012,20:00,-122.435844289693,37.7324389182609
01/02/2012,21:00,-122.410672558539,37.758329331696295
01/02/2013,20:00,-122.487998940105,37.7490367703628
01/02/2013,12:00,-122.395848299154,37.7813210474369
01/02/2013,11:30,-122.468424660798,37.779844347061
01/02/2013,15:00,-122.394051849811,37.746164802314205
01/02/2013,17:00,-122.440511654617,37.7347911990443
01/02/2013,08:00,-122.41942381990499,37.7930471195335
01/02/2013,03:35,-122.40963635717199,37.790107712421396
01/02/2013,12:30,-122.432800615342,37.779511590923704
01/02/2013,01:18,-122.407544906452,37.7651192951994
01/02/2013,16:00,-122.425824629137,37.778377007865295
01/02/2013,15:00,-122.430726266807,37.7627516837424
01/02/2013,18:30,-122.40759272610201,37.7552880312075
01/02/2013,18:00,-122.485986546842,37.7519499372224
01/02/2014,20:00,-122.462210912929,37.7097149908426
01/02/2014,21:00,-122.432054581889,37.7254869312045
01/02/2014,20:30,-122.413095913657,37.790511704938
01/02/2014,14:00,-122.42027922768,37.7481246616016
01/02/2014,07:30,-122.439586385205,37.7198910073911
01/02/2014,11:00,-122.42901587758499,37.750740726346294
01/02/2014,22:00,-122.43128705190901,37.7446343399714
01/02/2014,16:30,-122.393123359873,37.7576508232124
01/02/2015,21:00,-122.423395535089,37.745451137530296
01/02/2015,17:00,-122.428885522638,37.743564285971296
01/02/2015,10:00,-122.415473931513,37.75563329793221
01/02/2015,14:00,-122.42359860085399,37.7882799630475
01/02/2015,15:00,-122.430140618032,37.7192670281689
01/02/2015,07:30,-122.440753185391,37.7343896560696
01/02/2015,21:00,-122.40009166551901,37.8001617207262
01/02/2015,21:00,-122.418065082006,37.786341919666796
01/02/2015,08:00,-122.410567292372,37.7463239633489
01/02/2015,16:00,-122.443802039073,37.7089956381314
01/02/2015,22:45,-122.407190461016,37.761937210362895
01/02/2015,11:30,-122.410541166987,37.7709130566165
01/02/2015,07:15,-122.42013193877199,37.746575046507296
01/02/2015,21:34,-122.431272870415,37.7570339648564
01/02/2015,10:00,-122.507668947457,37.7556527462069
01/02/2015,08:00,-122.415719716089,37.803497603831204
01/02/2015,19:50,-122.402288649686,37.7246523794049
01/02/2015,00:01,-122.43597721703001,37.7231288306727
01/02/2016,23:10,-122.4032934909438,37.7621705118654
01/02/2016,08:00,-122.48031085520908,37.77835855669994
01/02/2016,21:50,-122.42916324356877,37.758882716762116
01/02/2016,14:00,-122.47657564490645,37.78612642813478
01/02/2016,12:30,-122.42600278808392,37.73865278361488
01/02/2016,02:12,-122.48076750887991,37.71563204111835
01/02/2016,21:00,-122.41501652838815,37.74218354259261
01/02/2016,16:00,-122.45112016351612,37.78198228008258
01/02/2016,13:00,-122.39845396391596,37.75219486399281
01/02/2017,16:00,-122.44367558398929,37.73450589609275
01/02/2017,10:00,-122.39324308144634,37.73261626983358
01/02/2017,10:00,-122.39364781828444,37.73085448292567
01/02/2017,20:00,-122.45519197039398,37.72095935895549
01/02/2017,14:28,-122.4510577333256,37.76426320889549
01/02/2017,22:30,-122.43939829078234,37.750153027944634
01/02/2017,16:00,-122.41397125736641,37.711400304469386
01/02/2017,16:30,-122.43057733948281,37.78980580122709
01/02/2017,15:30,-122.41235105536013,37.757431053497896
01/02/2017,21:05,-122.461683159559,37.725189723674845
01/02/2017,14:30,-122.46762968370837,37.741500769285814
01/02/2018,17:10,-122.41053090841775,37.786151723689905
01/02/2018,10:00,-122.37220283145685,37.728381194358654
01/02/2018,15:00,-122.43440580830703,37.77064645906778
01/02/2018,09:30,-122.40952991327822,37.765718439528214
01/02/2018,16:00,-122.48638160923073,37.75753884976603
01/02/2018,13:15,-122.40697756369153,37.78991810168596
01/03/2003,01:00,-122.399482262096,37.7223393190575
01/03/2003,22:00,-122.398617647649,37.7221368407137
01/03/2003,20:00,-122.491277559032,37.734697554045795
01/03/2004,01:00,-122.425852221823,37.7329595302529
01/03/2004,22:00,-122.461368622362,37.785402474981396
01/03/2004,20:00,-122.433362682614,37.7662576774281
01/03/2004,23:00,-122.392625489272,37.7292804432495
01/03/2004,17:30,-122.393341384207,37.7499147682312
01/03/2004,02:00,-122.461210550356,37.7830866899056
01/03/2004,00:01,-122.40417786082399,37.7467540032621
01/03/2004,22:00,-122.39868582782101,37.786517387947704
01/03/2004,09:45,-122.43200642229401,37.7881589749377
01/03/2004,19:30,-122.48195505562401,37.7567866220475
01/03/2004,20:00,-122.400998941186,37.7967916556676
01/03/2005,20:00,-122.490753532778,37.7741419017607
01/03/2005,05:30,-122.42844230761101,37.7789982847524
01/03/2005,20:00,-122.43988324916701,37.7243837756851
01/03/2005,00:30,-122.431449622292,37.7937663104669
01/03/2005,18:30,-122.42850046717,37.787181912225996
01/03/2005,17:45,-122.435402806325,37.7255783922288
01/03/2005,18:00,-122.434935330867,37.7733913245517
01/03/2005,09:30,-122.513642064265,37.77846921994671
01/03/2005,04:00,-122.456076908027,37.7228860139189
01/03/2005,16:00,-122.427200827942,37.749297233429
01/03/2005,21:00,-122.453892001748,37.7756905927122
01/03/2005,12:00,-122.48522631533501,37.7146945275264
01/03/2005,00:01,-122.42612295076,37.7297557077826
01/03/2005,14:00,-122.444966400005,37.7769581909194
01/03/2005,17:30,-122.416829148507,37.7881786970521
01/03/2005,14:00,-122.40712973890699,37.7504851919731
01/03/2005,12:00,-122.426893458036,37.7962718676046
01/03/2005,00:01,-122.453189923865,37.7768524456095
01/03/2006,06:30,-122.454996890694,37.7641615127899
01/03/2006,11:00,-122.42397395310302,37.7288025511205
01/03/2006,11:00,-122.419561596094,37.7632161069131
01/03/2006,20:30,-122.41246330893499,37.7916282844068
01/03/2006,19:30,-122.42804005603,37.7257537872044
01/03/2006,21:00,-122.449484496545,37.7878154692822
01/03/2006,20:00,-122.403034748643,37.7817727947152
01/03/2006,11:45,-122.438776395248,37.7882785898696
01/03/2006,07:30,-122.427839033577,37.734695067667104
01/03/2006,22:00,-122.442881214986,37.7790847945008
01/03/2006,00:05,-122.434430286573,37.7998311799074
01/03/2006,08:11,-122.416070932811,37.761214223662705
01/03/2006,12:50,-122.40683007394699,37.779553783173206
01/03/2006,17:00,-122.419070123412,37.73679448710789
01/03/2006,14:00,-122.410829623756,37.734733171769705
01/03/2006,17:00,-122.422654162984,37.7836201224351
01/03/2007,11:15,-122.4690774865,37.725989768576206
01/03/2007,23:00,-122.439964024055,37.760816382962
01/03/2007,13:00,-122.431852385075,37.730940503357104
01/03/2007,21:00,-122.42452532287099,37.7691462974598
01/03/2007,23:55,-122.47072848894899,37.7657375793742
01/03/2008,12:00,-122.462030867907,37.764223522388605
01/03/2008,02:00,-122.422771773694,37.7697881953067
01/03/2008,13:00,-122.460552664492,37.7740299858693
01/03/2008,13:00,-122.412970537591,37.78578837668879
01/03/2008,21:00,-122.41956099499501,37.752959256265996
01/03/2008,23:00,-122.426145705486,37.730882540859795
01/03/2008,18:00,-122.435860436708,37.802790103565606
01/03/2008,23:00,-122.437150548382,37.721573996511204
01/03/2008,21:20,-122.39097173455099,37.734015218072294
01/03/2008,15:15,-122.49223898009599,37.7722573796306
01/03/2008,07:30,-122.431718943684,37.749830331228296
01/03/2008,12:00,-122.423450258764,37.7792120731904
01/03/2008,19:00,-122.426021708074,37.7204928833401
01/03/2008,22:00,-122.421080787461,37.7302836940584
01/03/2009,13:00,-122.429622714719,37.772155828498704
01/03/2009,22:00,-122.462618727255,37.7161447082811
01/03/2009,10:00,-122.40496030164101,37.795326200325896
01/03/2009,05:00,-122.505537956642,37.7538767370501
01/03/2009,09:00,-122.40689756344601,37.749718166559795
01/03/2009,18:30,-122.405941469147,37.7904631779771
01/03/2010,21:00,-122.40346985392901,37.7207288655811
01/03/2010,14:00,-122.42259516717199,37.7908192261207
01/03/2010,09:15,-122.413174494396,37.786719015554
01/03/2010,03:00,-122.43746475688299,37.7167898613856
01/03/2010,08:00,-122.43223997845699,37.718151332004794
01/03/2010,03:30,-122.402178879307,37.7512616207503
01/03/2010,06:00,-122.397814506334,37.7821372491619
01/03/2010,21:00,-122.43520939175899,37.7511723136128
01/03/2010,21:00,-122.443285473527,37.720557437604704
01/03/2011,12:00,-122.451163989719,37.7455640062989
01/03/2011,11:30,-122.503004856576,37.7483750195183
01/03/2011,09:00,-122.391492869002,37.723914666343106
01/03/2011,05:00,-122.426246092712,37.788834569570206
01/03/2011,00:10,-122.440906571765,37.731680654848
01/03/2011,18:00,-122.399608474442,37.7223874981459
01/03/2011,12:40,-122.41413964565201,37.758874126626
01/03/2011,20:00,-122.437596963153,37.7865485866412
01/03/2012,21:00,-122.395260522807,37.7817034867796
01/03/2012,21:00,-122.394041230036,37.7335383625052
01/03/2012,23:30,-122.41920824950701,37.7602340753605
01/03/2012,18:00,-122.41560549623699,37.767717752066496
01/03/2012,00:01,-122.42553903302601,37.7679375781802
01/03/2012,09:15,-122.426661689935,37.74088636244
01/03/2012,17:30,-122.451129067631,37.7876027559274
01/03/2012,08:15,-122.421705189736,37.7464120543155
01/03/2012,04:00,-122.38274539551901,37.735658788634204
01/03/2013,17:00,-122.42844230761101,37.7789982847524
01/03/2013,11:55,-122.42680515662701,37.778793516922796
01/03/2013,08:30,-122.399802145799,37.788006532439205
01/03/2013,20:15,-122.39434290268998,37.76077136295039
01/03/2013,22:00,-122.44621089248001,37.714700101343006
01/03/2013,19:00,-122.50137961273998,37.755921388474604
01/03/2013,06:00,-122.39446603614401,37.7190777018348
01/03/2013,19:00,-122.396237229852,37.7591467320616
01/03/2013,07:30,-122.445199394215,37.7633535323027
01/03/2013,18:30,-122.434234668574,37.7782613827626
01/03/2013,12:00,-122.45181851562,37.7091542140065
01/03/2013,21:30,-122.43818315979799,37.78499537857179
01/03/2014,16:30,-122.433648580485,37.7879507587225
01/03/2014,20:30,-122.395684170828,37.7639083229951
01/03/2014,14:50,-122.47325710507799,37.7862863987641
01/03/2014,19:30,-122.432395026987,37.7984370549799
01/03/2014,23:00,-122.45488296428199,37.7104799961102
01/03/2014,23:06,-122.439641069255,37.7169593366497
01/03/2014,00:01,-122.41750470314501,37.7765400380328
01/03/2014,23:00,-122.41541417409701,37.77026184378529
01/03/2014,21:00,-122.43550629672701,37.7087702557288
01/03/2014,11:55,-122.409529913278,37.7657184395282
01/03/2014,23:30,-122.454382582181,37.7355535946876
01/03/2014,01:00,-122.41139319881901,37.7130292719956
01/03/2014,18:00,-122.395635436168,37.7535645746594
01/03/2014,12:00,-122.440219513694,37.76451741499321
01/03/2015,22:35,-122.400922761049,37.794959803128
01/03/2015,13:45,-122.420272135283,37.7473316298785
01/03/2015,22:10,-122.41127918996901,37.7715785765043
01/03/2015,21:00,-122.46314755648999,37.7179876012557
01/03/2015,20:00,-122.400334531782,37.73253843351821
01/03/2015,00:30,-122.421962957931,37.796898966685
01/03/2015,18:15,-122.421624611377,37.7359058118447
01/03/2016,03:00,-122.44019356437106,37.75980297897133
01/03/2016,15:00,-122.43094215775518,37.7531451876949
01/03/2016,18:00,-122.42796564550363,37.71158164157317
01/03/2016,03:00,-122.41135042192015,37.710603885371754
01/03/2016,18:39,-122.45367093198676,37.741224660596146
01/03/2016,19:40,-122.40245070355374,37.73452191511062
01/03/2016,23:59,-122.44143682766243,37.711766199659756
01/03/2016,18:00,-122.40806226529169,37.742719897811405
01/03/2016,23:00,-122.44215576676515,37.74518509432375
01/03/2016,08:00,-122.36556542535305,37.80967070132394
01/03/2016,09:00,-122.40143275472195,37.80045664710391
01/03/2017,17:30,-122.43613031282464,37.775205514978545
01/03/2017,17:30,-122.42903777510608,37.80263077706145
01/03/2017,09:23,-122.44474666300295,37.72296790411245
01/03/2017,20:00,-122.38610070321093,37.738002011720795
01/03/2017,18:00,-122.41682914850004,37.78817869707501
01/03/2017,09:45,-122.4042644213522,37.76145679782779
01/03/2017,20:00,-122.39670715050195,37.78554295030409
01/03/2017,18:00,-122.47355486295744,37.78247624445026
01/03/2017,22:00,-122.43080758169957,37.76941133366854
01/03/2017,07:15,-122.40458662986923,37.71544327871366
01/03/2018,16:00,-122.41313563096979,37.753349419209336
01/03/2018,20:00,-122.41234051590031,37.75661161162425
01/03/2018,14:00,-122.4128037530002,37.805773987569644
01/03/2018,09:00,-122.4402137895191,37.77851160513185
01/03/2018,13:00,-122.49092265301704,37.76108547623765
01/03/2018,16:45,-122.44339851964956,37.78624243730663
01/03/2018,16:30,-122.51049736128849,37.76722394480888
01/03/2018,19:00,-122.43505014811672,37.799000035363576
01/04/2003,16:00,-122.42573318560899,37.7267084398332
01/04/2003,18:00,-122.503470251624,37.772607135902604
01/04/2003,22:00,-122.40439438835101,37.7392489238671
01/04/2003,13:00,-122.49061701399499,37.7722762740978
01/04/2003,09:15,-122.42458719359699,37.7574412311155
01/04/2003,13:00,-122.40033450691799,37.7950135264199
01/04/2003,07:00,-122.44352039096,37.7989993135254
01/04/2003,18:30,-122.420013069316,37.7569686092337
01/04/2003,06:30,-122.390525868724,37.7219383363842
01/04/2003,09:00,-122.406528551707,37.712283499289704
01/04/2003,16:00,-122.491604617043,37.7629786786149
01/04/2003,02:30,-122.463213126566,37.7810700704663
01/04/2003,11:45,-122.43403618213999,37.7632941952462
01/04/2004,00:01,-122.47481731814301,37.717406113737
01/04/2004,11:00,-122.495449967758,37.780543514624206
01/04/2004,20:00,-122.398919477596,37.796953574467004
01/04/2004,21:00,-122.42081767534599,37.754487822555106
01/04/2004,00:30,-122.429550594437,37.7274707341444
01/04/2004,22:00,-122.478884586609,37.7258438313416
01/04/2004,13:00,-122.470361091717,37.711402080642294
01/04/2004,20:00,-122.425920487444,37.7598279172274
01/04/2005,23:45,-122.462190599421,37.7208682282986
01/04/2005,13:08,-122.43406800893801,37.777437738173106
01/04/2005,22:00,-122.445177683675,37.716576859550706
01/04/2005,06:30,-122.414900544562,37.7827419623926
01/04/2005,23:00,-122.410626812822,37.7908806833711
01/04/2005,19:00,-122.43859388471,37.795739475911
